qubits,ideal,noisy
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.46680742502212524,0.5001503825187683,0.47143861651420593,0.5016323924064636,0.4670761823654175]","[0.0001,0.0001,0.0001,0.5,0.45833334,0.6666667,0.5416667,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.4878522455692291,0.48739364743232727,0.5183868408203125,0.48465871810913086,0.4839271008968353]","[0.0001,0.0001,0.0001,0.5185185,0.5185185,0.4814815,0.5925926,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.4851834774017334,0.4838898181915283,0.5197267532348633,0.48507311940193176,0.48388388752937317]","[0.0001,0.0001,0.0001,0.5185185,0.5185185,0.4814815,0.5925926,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.4870170056819916,0.48393362760543823,0.5164571404457092,0.48488566279411316,0.48717933893203735]","[0.0001,0.0001,0.0001,0.5185185,0.5185185,0.4814815,0.5925926,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.48526883125305176,0.4853937327861786,0.5172425508499146,0.48885369300842285,0.48445022106170654]","[0.0001,0.0001,0.0001,0.5185185,0.5185185,0.4814815,0.5925926,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5039241313934326,0.00010002437193179503,0.5030619502067566,0.5017496943473816,0.5027769804000854]","[0.0001,0.0001,0.0001,0.45833334,0.375,0.6666667,0.5,0.45833334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5080694556236267,0.00010039915650850162,0.5034462213516235,0.5003299117088318,0.5001577138900757]","[0.0001,0.0001,0.0001,0.45833334,0.375,0.6666667,0.5,0.45833334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5025861263275146,0.0001000917109195143,0.5006211996078491,0.5009304285049438,0.5034415125846863]","[0.0001,0.0001,0.0001,0.45833334,0.375,0.6666667,0.5,0.45833334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5024352073669434,0.00010041637142421678,0.5000979900360107,0.5001502633094788,0.5019141435623169]","[0.0001,0.0001,0.0001,0.45833334,0.375,0.6666667,0.5,0.45833334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010022925562225282,0.5001039505004883,0.00010011615813709795,0.00010006381489802152,0.5022666454315186]","[0.0001,0.0001,0.0001,0.42857143,0.5714286,0.33333334,0.33333334,0.5714286]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010020435729529709,0.5009626746177673,0.00010022016067523509,0.00010006356751546264,0.505649745464325]","[0.0001,0.0001,0.0001,0.42857143,0.5714286,0.33333334,0.33333334,0.5714286]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010027449752669781,0.5037961602210999,0.00010021028720075265,0.00010129345173481852,0.501545786857605]","[0.0001,0.0001,0.0001,0.42857143,0.5714286,0.33333334,0.33333334,0.5714286]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010003529314417392,0.5003306865692139,0.00010128443682333454,0.0001001465498120524,0.502073347568512]","[0.0001,0.0001,0.0001,0.42857143,0.5714286,0.33333334,0.33333334,0.5714286]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5013440847396851,0.00010000803013099357,0.5002628564834595,0.5009340643882751,0.5032788515090942]","[0.0001,0.0001,0.0001,0.48,0.36,0.4,0.52,0.56]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5013971924781799,0.00010040400957223028,0.5051497220993042,0.505911111831665,0.5011203289031982]","[0.0001,0.0001,0.0001,0.48,0.36,0.4,0.52,0.56]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.501120924949646,0.00010021249181590974,0.503202497959137,0.5035975575447083,0.5052167177200317]","[0.0001,0.0001,0.0001,0.48,0.36,0.4,0.52,0.56]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5005820989608765,0.00010038663458544761,0.5028328895568848,0.5007738471031189,0.5006402730941772]","[0.0001,0.0001,0.0001,0.48,0.36,0.4,0.52,0.56]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.4853198826313019,0.4842738211154938,0.5166563987731934,0.5164400935173035,0.48426079750061035]","[0.0001,0.0001,0.0001,0.4,0.55,0.45,0.8,0.45]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.48725542426109314,0.48672983050346375,0.5200303196907043,0.5181984901428223,0.49004989862442017]","[0.0001,0.0001,0.0001,0.4,0.55,0.45,0.8,0.45]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.48450422286987305,0.4870685935020447,0.516582190990448,0.5184717774391174,0.4857454001903534]","[0.0001,0.0001,0.0001,0.4,0.55,0.45,0.8,0.45]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.4852038323879242,0.4857155382633209,0.5177249908447266,0.5194111466407776,0.4847709834575653]","[0.0001,0.0001,0.0001,0.4,0.55,0.45,0.8,0.45]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010003875649999827,0.5013072490692139,0.5002757906913757,1.0014647245407104,0.5022938251495361]","[0.0001,0.0001,0.0001,0.44444445,0.5,0.5,0.5555556,0.8888889]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010010606638388708,0.502653181552887,0.5002877116203308,1.0008851289749146,0.5055851936340332]","[0.0001,0.0001,0.0001,0.44444445,0.5,0.5,0.5555556,0.8888889]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0001004417281365022,0.5007566213607788,0.5109349489212036,1.002314567565918,0.5009089112281799]","[0.0001,0.0001,0.0001,0.44444445,0.5,0.5,0.5555556,0.8888889]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0001008556573651731,0.500007688999176,0.5000832676887512,1.0042877197265625,0.5073626637458801]","[0.0001,0.0001,0.0001,0.44444445,0.5,0.5,0.5555556,0.8888889]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5169513821601868,0.48752063512802124,0.48547598719596863,0.484256386756897,0.48406264185905457]","[0.0001,0.0001,0.0001,0.5,0.5,0.61538464,0.53846157,0.42307693]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5168126225471497,0.4842102527618408,0.48950937390327454,0.48652133345603943,0.4842672348022461]","[0.0001,0.0001,0.0001,0.5,0.5,0.61538464,0.53846157,0.42307693]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5187028050422668,0.48443982005119324,0.48538029193878174,0.48532453179359436,0.4871172606945038]","[0.0001,0.0001,0.0001,0.5,0.5,0.61538464,0.53846157,0.42307693]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5167579650878906,0.48714789748191833,0.485056608915329,0.4884733557701111,0.48512086272239685]","[0.0001,0.0001,0.0001,0.5,0.5,0.61538464,0.53846157,0.42307693]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010063277295557782,0.5011436939239502,0.5031984448432922,0.5032249689102173,0.5034624934196472]","[0.0001,0.0001,0.0001,0.53571427,0.53571427,0.4642857,0.5714286,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010001214104704559,0.5028318166732788,0.5002209544181824,0.5050461292266846,0.5011017918586731]","[0.0001,0.0001,0.0001,0.53571427,0.53571427,0.4642857,0.5714286,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010010096593759954,0.5018941164016724,0.5032373666763306,0.501076340675354,0.5059794783592224]","[0.0001,0.0001,0.0001,0.53571427,0.53571427,0.4642857,0.5714286,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010082603694172576,0.5009282827377319,0.5012004971504211,0.5004021525382996,0.5000778436660767]","[0.0001,0.0001,0.0001,0.53571427,0.53571427,0.4642857,0.5714286,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5024880766868591,0.00010025957453763112,0.00010007141099777073,0.00010007816308643669,0.00010154856863664463]","[0.0001,0.0001,0.0001,0.5,0.3888889,0.2777778,0.3888889,0.33333334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5040512681007385,0.00010024692164734006,0.00010027479584096,0.0001002991120913066,0.00010067290713777766]","[0.0001,0.0001,0.0001,0.5,0.3888889,0.2777778,0.3888889,0.33333334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5019079446792603,0.00010077039041789249,0.00010085634130518883,0.00010001246118918061,0.00010191219917032868]","[0.0001,0.0001,0.0001,0.5,0.3888889,0.2777778,0.3888889,0.33333334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5025323033332825,0.00010129310976481065,0.00010047942487290129,0.00010008039680542424,0.00010002900671679527]","[0.0001,0.0001,0.0001,0.5,0.3888889,0.2777778,0.3888889,0.33333334]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5026363730430603,0.5336832404136658,0.5337430834770203,0.5133183598518372,0.5020104050636292]","[0.0001,0.0001,0.0001,0.53333336,0.5,0.53333336,0.46666667,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5080600380897522,0.5337103009223938,0.5379329323768616,0.5009353756904602,0.5006625652313232]","[0.0001,0.0001,0.0001,0.53333336,0.5,0.53333336,0.46666667,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5119297504425049,0.5348587036132812,0.5354911684989929,0.5046537518501282,0.5009498000144958]","[0.0001,0.0001,0.0001,0.53333336,0.5,0.53333336,0.46666667,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5017881989479065,0.5333963632583618,0.5346277952194214,0.5006229281425476,0.5009915232658386]","[0.0001,0.0001,0.0001,0.53333336,0.5,0.53333336,0.46666667,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5335981249809265,0.5033021569252014,0.5017794370651245,0.46841558814048767,0.4694657623767853]","[0.0001,0.0001,0.0001,0.5185185,0.5925926,0.4814815,0.5185185,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5353790521621704,0.508672297000885,0.5011764764785767,0.4676636755466461,0.4673706293106079]","[0.0001,0.0001,0.0001,0.5185185,0.5925926,0.4814815,0.5185185,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.533578634262085,0.5054810643196106,0.5032339096069336,0.46682414412498474,0.4730297327041626]","[0.0001,0.0001,0.0001,0.5185185,0.5925926,0.4814815,0.5185185,0.5185185]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5334523916244507,0.5011756420135498,0.5029476881027222,0.466739296913147,0.4691053330898285]","[0.0001,0.0001,0.0001,0.5185185,0.5925926,0.4814815,0.5185185,0.5185185]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.46903908252716064,0.5172266960144043,0.5015019774436951,0.5007719397544861,0.5198214054107666,0.5348161458969116]","[0.0001,0.0001,0.5,0.5192308,0.61538464,0.53846157,0.5192308,0.48076922]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.46764713525772095,0.5188073515892029,0.5008817911148071,0.5007582306861877,0.5170454382896423,0.534050703048706]","[0.0001,0.0001,0.5,0.5192308,0.61538464,0.53846157,0.5192308,0.48076922]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4670548737049103,0.5214717388153076,0.5009874105453491,0.5002569556236267,0.5193166136741638,0.5356631875038147]","[0.0001,0.0001,0.5,0.5192308,0.61538464,0.53846157,0.5192308,0.48076922]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4680624008178711,0.5170554518699646,0.5004239678382874,0.5002487301826477,0.5262591242790222,0.5356023907661438]","[0.0001,0.0001,0.5,0.5192308,0.61538464,0.53846157,0.5192308,0.48076922]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010004450450651348,0.00010089027637150139,0.5021380186080933,0.00010045780800282955,0.5109532475471497,0.5025156736373901]","[0.0001,0.0001,0.48076922,0.5,0.59615386,0.44230768,0.5,0.5576923]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010134602780453861,0.00010040264169219881,0.5017131567001343,0.00010047356045106426,0.5036739706993103,0.5021858811378479]","[0.0001,0.0001,0.48076922,0.5,0.59615386,0.44230768,0.5,0.5576923]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010040611232398078,0.00010046658280771226,0.5083085894584656,0.00010074157762574032,0.5016860365867615,0.5036624670028687]","[0.0001,0.0001,0.48076922,0.5,0.59615386,0.44230768,0.5,0.5576923]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.0001004319274215959,0.00010109184950124472,0.5005636215209961,0.00010007050150306895,0.5002813339233398,0.5030235648155212]","[0.0001,0.0001,0.48076922,0.5,0.59615386,0.44230768,0.5,0.5576923]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5112617015838623,0.49870529770851135,0.49343687295913696,0.529337465763092,0.5453038811683655,0.5289874076843262]","[0.0001,0.0001,0.5277778,0.5555556,0.5,0.5277778,0.8888889,0.5277778]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5090928077697754,0.491624653339386,0.4921446144580841,0.5265185832977295,0.5440632700920105,0.5286455750465393]","[0.0001,0.0001,0.5277778,0.5555556,0.5,0.5277778,0.8888889,0.5277778]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5121906995773315,0.4981662333011627,0.491757869720459,0.5266153216362,0.5494007468223572,0.526375412940979]","[0.0001,0.0001,0.5277778,0.5555556,0.5,0.5277778,0.8888889,0.5277778]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5088019371032715,0.4927228093147278,0.4913690686225891,0.5270668864250183,0.5472452640533447,0.5347510576248169]","[0.0001,0.0001,0.5277778,0.5555556,0.5,0.5277778,0.8888889,0.5277778]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5008618831634521,0.5005959868431091,0.00010021941125160083,0.5027329921722412,0.00010120848310180008,0.00010001733608078212]","[0.0001,0.0001,0.5254237,0.5084746,0.4915254,0.5084746,0.45762712,0.45762712]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5003836750984192,0.5000149607658386,0.00010027140524471179,0.5038660168647766,0.00010090846626553684,0.00010013936116592959]","[0.0001,0.0001,0.5254237,0.5084746,0.4915254,0.5084746,0.45762712,0.45762712]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.501427173614502,0.5044045448303223,0.0001000317934085615,0.500474214553833,0.00010000132897403091,0.00010039823246188462]","[0.0001,0.0001,0.5254237,0.5084746,0.4915254,0.5084746,0.45762712,0.45762712]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5000861883163452,0.5013149380683899,0.00010043966904049739,0.5008733868598938,0.00010031622514361516,0.00010183922859141603]","[0.0001,0.0001,0.5254237,0.5084746,0.4915254,0.5084746,0.45762712,0.45762712]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.400458961725235,0.6027126908302307,0.00010020817717304453,0.5001813173294067,0.00010005320655182004,0.5003439784049988]","[0.0001,0.0001,0.4509804,0.47058824,0.50980395,0.5882353,0.4509804,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.40137478709220886,0.6015104055404663,0.00010065535025205463,0.5005971193313599,0.00010075919271912426,0.5042458772659302]","[0.0001,0.0001,0.4509804,0.47058824,0.50980395,0.5882353,0.4509804,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4045741856098175,0.6024637222290039,0.00010070217831525952,0.5011997222900391,0.00010084598761750385,0.5039284825325012]","[0.0001,0.0001,0.4509804,0.47058824,0.50980395,0.5882353,0.4509804,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4043823778629303,0.6034332513809204,0.00010039630433311686,0.500774621963501,0.00010066821414511651,0.5096386671066284]","[0.0001,0.0001,0.4509804,0.47058824,0.50980395,0.5882353,0.4509804,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.511089563369751,0.5288739204406738,0.4963999390602112,0.4784696102142334,0.49199607968330383,0.5133559703826904]","[0.0001,0.0001,0.5,0.8,0.475,0.525,0.475,0.575]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5125515460968018,0.5299655795097351,0.4921872019767761,0.4762810468673706,0.49280571937561035,0.5117126107215881]","[0.0001,0.0001,0.5,0.8,0.475,0.525,0.475,0.575]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5137081146240234,0.5271168947219849,0.49477773904800415,0.4765062630176544,0.4971529245376587,0.5087972283363342]","[0.0001,0.0001,0.5,0.8,0.475,0.525,0.475,0.575]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5092629790306091,0.5263459086418152,0.4918021559715271,0.47536030411720276,0.4918707311153412,0.5092828273773193]","[0.0001,0.0001,0.5,0.8,0.475,0.525,0.475,0.575]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010001838381867856,0.5001150369644165,0.5012174844741821,0.5005113482475281,0.5019692182540894,1.0002020597457886]","[0.0001,0.0001,0.45762712,0.47457626,0.47457626,0.5254237,0.5084746,0.5423729]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010214474605163559,0.5009265542030334,0.5072384476661682,0.501079797744751,0.5015878677368164,1.005803108215332]","[0.0001,0.0001,0.45762712,0.47457626,0.47457626,0.5254237,0.5084746,0.5423729]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010065714013762772,0.5012645721435547,0.5018683671951294,0.5006726980209351,0.501112699508667,1.0147271156311035]","[0.0001,0.0001,0.45762712,0.47457626,0.47457626,0.5254237,0.5084746,0.5423729]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010012475831899792,0.5012658834457397,0.5003920793533325,0.5000908374786377,0.50235515832901,1.0013554096221924]","[0.0001,0.0001,0.45762712,0.47457626,0.47457626,0.5254237,0.5084746,0.5423729]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4987783133983612,0.5110751986503601,0.5099315643310547,0.4920131266117096,0.509101152420044,0.49180424213409424]","[0.0001,0.0001,0.50980395,0.50980395,0.5294118,0.627451,0.5294118,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.491859495639801,0.5136364698410034,0.5118427276611328,0.4954061508178711,0.5116400122642517,0.4961986243724823]","[0.0001,0.0001,0.50980395,0.50980395,0.5294118,0.627451,0.5294118,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.49691176414489746,0.5111827254295349,0.5099098086357117,0.49296334385871887,0.5120247006416321,0.49290844798088074]","[0.0001,0.0001,0.50980395,0.50980395,0.5294118,0.627451,0.5294118,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.49211031198501587,0.5085669755935669,0.5085413455963135,0.49199914932250977,0.5089777708053589,0.4919888973236084]","[0.0001,0.0001,0.50980395,0.50980395,0.5294118,0.627451,0.5294118,0.54901963]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5320764183998108,0.5128739476203918,0.4754194915294647,0.4767821431159973,0.5088781714439392,0.5255984663963318]","[0.0001,0.0001,0.4883721,0.5116279,0.53488374,0.74418604,0.4651163,0.4883721]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5325025320053101,0.5096128582954407,0.4795805513858795,0.4750916659832001,0.5098456740379333,0.5304509997367859]","[0.0001,0.0001,0.4883721,0.5116279,0.53488374,0.74418604,0.4651163,0.4883721]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5263149738311768,0.511921226978302,0.4752023220062256,0.4771977663040161,0.5090713500976562,0.5254379510879517]","[0.0001,0.0001,0.4883721,0.5116279,0.53488374,0.74418604,0.4651163,0.4883721]"
